Train: wpb=2048, num_updates=200, accuracy=5.1, loss=8.07
Train: wpb=2048, num_updates=39000, accuracy=24.9, loss=5.19
Train: wpb=2047, num_updates=39177, accuracy=24.9, loss=5.19
| epoch 001 | train accuracy=24.9%, train loss=5.19
| epoch 001 | valid accuracy=28.1%, valid loss=4.93 (wikipedia)
| epoch 001 | valid accuracy=23.3%, valid loss=5.52 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=26.0, loss=5.11
Train: wpb=2048, num_updates=500, accuracy=25.8, loss=5.12
Train: wpb=2048, num_updates=1000, accuracy=25.5, loss=5.15
Train: wpb=2048, num_updates=2000, accuracy=25.0, loss=5.22
Train: wpb=2048, num_updates=3000, accuracy=24.9, loss=5.23
Train: wpb=2048, num_updates=4000, accuracy=24.7, loss=5.24
Train: wpb=2048, num_updates=5000, accuracy=24.8, loss=5.22
Train: wpb=2048, num_updates=6000, accuracy=25.1, loss=5.19
Train: wpb=2048, num_updates=7000, accuracy=25.2, loss=5.17
Train: wpb=2048, num_updates=8000, accuracy=25.4, loss=5.15
Train: wpb=2048, num_updates=9000, accuracy=25.6, loss=5.13
Train: wpb=2048, num_updates=10000, accuracy=25.7, loss=5.12
Train: wpb=2048, num_updates=11000, accuracy=25.8, loss=5.10
Train: wpb=2048, num_updates=12000, accuracy=25.9, loss=5.09
Train: wpb=2048, num_updates=13000, accuracy=26.0, loss=5.09
Train: wpb=2048, num_updates=14000, accuracy=25.8, loss=5.10
Train: wpb=2048, num_updates=15000, accuracy=25.6, loss=5.12
Train: wpb=2048, num_updates=16000, accuracy=25.6, loss=5.12
Train: wpb=2048, num_updates=17000, accuracy=25.6, loss=5.12
Train: wpb=2048, num_updates=18000, accuracy=25.6, loss=5.12
Train: wpb=2048, num_updates=19000, accuracy=25.7, loss=5.11
Train: wpb=2048, num_updates=20000, accuracy=25.8, loss=5.10
Train: wpb=2048, num_updates=21000, accuracy=25.8, loss=5.10
Train: wpb=2048, num_updates=22000, accuracy=25.6, loss=5.12
Train: wpb=2048, num_updates=23000, accuracy=25.5, loss=5.13
Train: wpb=2048, num_updates=24000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=25000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=26000, accuracy=25.3, loss=5.15
Train: wpb=2048, num_updates=27000, accuracy=25.3, loss=5.15
Train: wpb=2048, num_updates=28000, accuracy=25.3, loss=5.15
Train: wpb=2048, num_updates=29000, accuracy=25.3, loss=5.15
Train: wpb=2048, num_updates=30000, accuracy=25.3, loss=5.15
Train: wpb=2048, num_updates=31000, accuracy=25.4, loss=5.15
Train: wpb=2048, num_updates=32000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=33000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=34000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=35000, accuracy=25.4, loss=5.14
Train: wpb=2048, num_updates=36000, accuracy=25.4, loss=5.13
Train: wpb=2048, num_updates=37000, accuracy=25.5, loss=5.13
Train: wpb=2048, num_updates=38000, accuracy=25.5, loss=5.13
Train: wpb=2048, num_updates=39000, accuracy=25.5, loss=5.12
Train: wpb=2047, num_updates=39177, accuracy=25.5, loss=5.12
| epoch 002 | train accuracy=25.5%, train loss=5.12
| epoch 002 | valid accuracy=29.7%, valid loss=4.76 (wikipedia)
| epoch 002 | valid accuracy=24.3%, valid loss=5.35 (El Periódico)
Train: wpb=2048, num_updates=200, accuracy=26.5, loss=5.01
Train: wpb=2048, num_updates=500, accuracy=26.2, loss=5.05
Train: wpb=2048, num_updates=1000, accuracy=26.0, loss=5.06
Train: wpb=2048, num_updates=2000, accuracy=26.1, loss=5.06
Train: wpb=2048, num_updates=3000, accuracy=26.2, loss=5.05
Train: wpb=2048, num_updates=4000, accuracy=26.3, loss=5.04
Train: wpb=2048, num_updates=5000, accuracy=26.4, loss=5.03
Train: wpb=2048, num_updates=6000, accuracy=26.4, loss=5.03
Train: wpb=2048, num_updates=7000, accuracy=26.5, loss=5.03
Train: wpb=2048, num_updates=8000, accuracy=26.5, loss=5.02
Train: wpb=2048, num_updates=9000, accuracy=26.6, loss=5.01
Train: wpb=2048, num_updates=10000, accuracy=26.7, loss=5.00
Train: wpb=2048, num_updates=11000, accuracy=26.8, loss=5.00
Train: wpb=2048, num_updates=12000, accuracy=26.8, loss=4.99
Train: wpb=2048, num_updates=13000, accuracy=26.9, loss=4.99
Train: wpb=2048, num_updates=14000, accuracy=26.9, loss=4.98
Train: wpb=2048, num_updates=15000, accuracy=26.9, loss=4.98
Train: wpb=2048, num_updates=16000, accuracy=26.9, loss=4.99
Train: wpb=2048, num_updates=17000, accuracy=26.8, loss=4.99
Train: wpb=2048, num_updates=18000, accuracy=26.9, loss=4.99
Train: wpb=2048, num_updates=19000, accuracy=26.9, loss=4.99
Train: wpb=2048, num_updates=20000, accuracy=26.9, loss=4.98
Train: wpb=2048, num_updates=21000, accuracy=27.0, loss=4.98
Train: wpb=2048, num_updates=22000, accuracy=27.0, loss=4.98
Train: wpb=2048, num_updates=23000, accuracy=27.0, loss=4.97
Train: wpb=2048, num_updates=24000, accuracy=27.0, loss=4.97
Train: wpb=2048, num_updates=25000, accuracy=27.0, loss=4.97
Train: wpb=2048, num_updates=26000, accuracy=27.0, loss=4.97
Train: wpb=2048, num_updates=27000, accuracy=27.1, loss=4.97
Train: wpb=2048, num_updates=28000, accuracy=27.1, loss=4.96
Train: wpb=2048, num_updates=29000, accuracy=27.1, loss=4.96
Train: wpb=2048, num_updates=30000, accuracy=27.1, loss=4.96
Train: wpb=2048, num_updates=31000, accuracy=27.1, loss=4.96
Train: wpb=2048, num_updates=32000, accuracy=27.1, loss=4.96
Train: wpb=2048, num_updates=33000, accuracy=27.2, loss=4.96
Train: wpb=2048, num_updates=34000, accuracy=27.2, loss=4.96
Train: wpb=2048, num_updates=35000, accuracy=27.2, loss=4.95
Train: wpb=2048, num_updates=36000, accuracy=27.3, loss=4.95
Train: wpb=2048, num_updates=37000, accuracy=27.3, loss=4.95
Train: wpb=2048, num_updates=38000, accuracy=27.3, loss=4.94
Train: wpb=2048, num_updates=39000, accuracy=27.3, loss=4.94
Train: wpb=2047, num_updates=39177, accuracy=27.4, loss=4.94
| epoch 003 | train accuracy=27.4%, train loss=4.94
| epoch 003 | valid accuracy=30.8%, valid loss=4.66 (wikipedia)
| epoch 003 | valid accuracy=25.3%, valid loss=5.26 (El Periódico)
